,MI,mu-a,sigma-a,mu-b,sigma-b
0,0.0026562102068705684,19.961484318343295,13.80941126276356,13.331012090951532,72.7345865007843
1,-0.0,26.73338769339032,5.718525471998662,33.18445675392224,19.338204491940925
2,0.004286132974895551,19.700423760755562,5.126409292751179,42.79049690464201,45.8165023534202
3,0.0028455563562150843,20.045959148913358,11.816034807948851,30.741945869730483,116.65598651182587
4,-0.0,31.95115527127776,2.6840568322323874,39.79901682428578,10.417646208105264
5,0.002314592317594233,21.18848256960994,10.634237850307192,17.486957694454,9.92122498256813
6,0.003003531813677185,19.87047184456324,1.6334404100468414,30.69517385454961,98.71021773054726
7,0.00405578417161756,28.60810174833985,5.925977196289733,10.402957015311118,89.37060491907513
8,-0.0,20.654558183563502,12.198547560273946,15.95319449046289,1.787765832456912
9,0.007417367290447174,13.95317627860372,14.173942477876837,29.17325625793858,93.38375623480343
10,-0.0,14.037463814261276,13.767927013096369,29.012378776932945,93.43711260398291
11,-0.0,22.60857033370133,6.820366903952396,16.64664864193959,129.86169585234455
12,-0.0,11.880461437817637,11.15162171572674,30.168077668704093,111.74354039395514
13,-0.0,30.5584807765867,3.27994922144111,41.3117842295907,41.015098778301315
14,-0.0,17.33778756887405,14.688320797715525,34.449210765291596,87.06121479583658
15,0.00043207037074743937,18.057059960613472,11.978023056274996,24.82036843714677,89.49261364544432
16,0.007406636847587578,14.608240585942633,10.374131421807682,31.23916531851708,54.64150310330212
17,0.0007466605503889667,11.897767949608365,3.778173104678704,22.351883642023548,68.40868793905094
18,-0.0,25.64454002535788,5.772871185727823,49.6600895151496,30.448228635179998
19,-0.0,16.519052921465175,15.787655607912404,30.848889457931378,49.59377415483528
20,0.0036012062658308253,14.200886854112058,2.5309183063001375,19.633928258782166,1.7375042081770598
21,-0.0,25.773728803321724,8.030060822319196,48.4837981832409,66.1610127018286
22,0.006161979965803255,26.11165288520249,3.723720899032975,41.53849575421509,87.15714512769506
23,0.005951074394971556,17.121619826285283,4.818311752881982,39.75732424703665,106.42013443417704
24,-0.0,25.966096037162735,7.386182057136518,23.343362462355657,94.21460040690496
25,-0.0,22.039223443950394,0.18373389828842623,44.992588505004015,92.51579390956898
26,-0.0,39.682808615538185,4.972664806651235,45.50878827000748,69.4624971785941
27,0.007607903270926641,16.48726732340925,5.027682078917885,13.24558081550033,103.19102615929239
28,-0.0,44.319414434240386,1.511030415174043,31.606020035306624,39.45821463361637
29,-0.0,34.22833775841548,4.5920665636961004,35.874320631792614,28.092424138365065
30,0.00735313113096403,23.670640096369887,11.07302261872323,37.8493645579179,108.5173751924218
31,0.006816146818078295,13.190162303676507,9.423261723331434,43.65107260364084,112.83432017950209
32,0.0059331063437610965,22.36086398192953,13.027981925851263,11.967403764679103,111.90058965563452
33,-0.0,42.02862787223847,2.2949602060850998,40.982379566237384,59.34370543538386
34,0.010502795127177222,21.034480929835304,2.4523750781199416,44.48174328592113,65.7785550085505
35,-0.0,36.068038045967654,5.184668834229356,15.103853117263393,34.83531865763978
36,0.0009232398490652827,15.60016040779086,2.6164891801223824,34.64735753414266,91.21662295023347
37,0.0015106373695097375,29.503735924845827,3.226650635876919,26.661726292319127,76.284399956948
38,-0.0,43.353755114431635,0.4446136154213537,28.780318839666773,78.732084558877
39,-0.0,11.541646256836708,11.585305985911967,49.31216096438624,66.77750787626702
40,-0.0,10.48348620001895,0.4701717512268214,34.76259045461645,23.74764446467816
41,0.01263056072859925,10.803491781824,18.9421518493516,43.43141752211554,73.09412957449531
42,-0.0,28.331024538376557,7.590407923676848,26.42128562561148,49.763783962242016
43,-0.0,10.026515570483333,3.3294581492276554,15.237285958480303,80.39045001570771
44,-0.0,14.755053544557924,14.962772274053835,16.738639422106086,83.32444998906833
45,-0.0,26.770285457216865,9.791153422791993,25.95352689655771,30.783276206964274
46,-0.0,14.293780087447256,1.7697183118154916,18.44828352004757,95.41251344157118
47,0.0017352075419019286,18.61018484825777,6.068782342604802,20.195065119354446,108.9875177156355
48,0.0009702647384663976,16.444147542158667,8.832402909405529,11.53112760323399,68.9483324963848
49,0.0005408888217779406,21.510049304967755,3.3302886676487096,38.68890576885512,58.59139727922367
50,0.006343950065163639,45.383415696902425,1.7690364684202144,31.067045252630827,67.08804873787733
51,0.0029647524932965297,37.30463843692198,2.7290813921963157,42.43003364150621,23.35820942092341
52,-0.0,18.200239156078762,8.045173550372184,21.77657860316809,117.549697825912
53,0.003928319816685288,30.017685449881036,5.405553741819975,38.43421145355528,70.04528761075174
54,0.005298807871374933,39.17436708789793,1.3921053044873994,14.531418965251422,88.01759830404639
55,-0.0,35.9950058667693,0.4866389985467888,14.175470985321734,89.39029739464502
56,0.0005177439412680229,21.77951277550917,5.618490090359866,20.09985287343863,4.404873349222881
57,0.0021733339644089966,21.781203300713475,7.419314644043873,16.828547580489712,39.29613274093932
58,-0.0,17.394961727727928,4.8244391075539514,27.193868557017144,20.921993037391708
59,-0.0,17.109465020068846,13.043387536694707,34.02975304629067,95.05751879283183
