,MI,mu-a,sigma-a,mu-b,sigma-b
0,0.009060403650934745,16.622213562124614,13.122131975131907,33.1363761758619,7.292561615694606
1,0.00469618182979481,35.198609132963696,1.8775162397934673,20.470907764784627,9.919158607342707
2,-0.0,42.65978750461318,0.5124432590202234,14.004024321202557,5.152765599792537
3,-0.0,20.822666281344276,11.330046073470111,13.461357176612454,12.233558443792964
4,-0.0,22.764923366620785,11.3440431380267,23.135518139572326,4.549703058236056
5,0.008075964192737928,24.360861107366848,7.0971869563974925,13.286842035952603,16.35783742312107
6,-0.0,37.053601290303476,4.276747825194502,30.370463556758796,3.0185782017731513
7,-0.0,23.40911922618883,8.113150297018901,18.621923357635243,7.434472982123297
8,0.0040059432458985356,24.92106910869343,4.309541520923505,22.110424549675578,1.4066158274928506
9,-0.0,14.068725057295751,16.933451627904205,30.612042773693226,5.826399686429452
10,-0.0,29.967104641357103,2.8657828089391906,11.125169752828281,8.152201781900663
11,0.0011096394750147454,32.73100625753611,3.3237647135374653,22.123853242536363,2.4589494106908356
12,0.0010720514463482544,24.528570865066918,4.697830757083084,23.52754378129488,0.751458780188828
13,0.003595178959596268,37.798820487920196,2.002552207489076,26.847379537343244,11.213711554047022
14,-0.0,20.273707628494634,6.326019058366576,36.3159783776339,2.3466169557446266
15,0.0013453495021344963,14.099000290104273,6.293934236401786,22.033019726928984,4.253124777486014
16,-0.0,35.23903900841066,2.2582506485879486,20.818403634220886,10.275248227300763
17,0.004425083066754709,13.25248432953186,2.081814687399284,10.428236559919824,4.8779916889963095
18,-0.0,14.221810772723371,17.21346658793723,26.868189578355384,8.203618354580778
19,0.001133462335131341,19.04295545118508,7.648756247694618,16.938437488327697,11.30946519157051
20,0.0018982402446994229,20.997501836155653,2.9098054475968347,10.118403249676117,7.076534005453434
21,-0.0,15.756405958861945,15.293257253591667,27.783176029653053,6.566119175377552
22,0.0041481531299325525,19.723965066916954,13.550471367970273,25.734947899381453,10.637955738942452
23,-0.0,24.53926745514846,12.535112986487057,11.928071348026288,4.840836997643175
24,0.002630712126135748,16.199387388794282,12.71451570775183,32.64631842200396,7.20370346446238
25,0.00036638160192303815,20.751553992004176,0.6359414559259605,21.053744580855863,11.56460676856537
26,-0.0,12.886030226255087,4.017001606683266,17.180540011518303,6.75833821011169
27,0.002092221000708605,22.100539936468007,13.169792473665993,22.758663389269934,1.4540384613895883
28,-0.0,15.842687530223865,8.475425900549286,20.15409969987357,8.270134593618225
29,0.0017417167452737914,43.83345338319599,0.9160962322274978,14.475291605455073,1.5637920860951504
30,-0.0,23.050270749377532,4.65108023398976,35.171787619458506,3.254768175440701
31,0.0004968731167167562,24.064549726353242,2.7062951401862896,17.402395981727157,1.3561906129463015
32,0.0031065196498207825,24.85177765557421,3.2441341004540667,13.370600979901969,1.2376987069175884
33,0.003004024472261335,17.70472835172342,1.0554004586710504,46.66871004692718,1.578480001642296
34,-0.0,30.300581898387403,0.774633438921988,29.805288125900553,3.046035551648244
35,0.0017544718190052322,22.782584710731932,2.1051376318481765,36.96589264689467,3.9154047583627305
36,-0.0,25.475080524529105,7.131380428487635,20.53954255055038,7.070280118129675
37,0.0026644672501241473,37.53797683109097,3.639017890491339,10.879479243772398,1.1625565898546473
38,-0.0,10.876500194334797,14.002303415818593,23.707961021121704,9.457589639271438
39,0.0026395650775850044,17.173125352442398,0.8973157626209424,46.33468493368089,1.7261944750221487
40,-0.0,25.667601498561798,5.754277965547755,14.698402804949037,8.784711221255582
41,-0.0,29.231879043511924,1.5516190408818973,18.09172737191446,12.940644179851397
42,0.00760690663834751,34.70790722011764,6.408329653826197,38.248370220994346,5.51029372694836
43,0.00417641023243398,15.205151366157352,13.985645567012476,16.250830064217578,1.7852432817680608
44,0.011054609846198105,21.593975223194303,13.507727460844473,44.780357161619875,1.9303454159173117
45,-0.0,34.591160617743796,6.528501424504225,38.27353948719526,4.918127614413987
46,-0.0,17.00491403854262,1.0077293053359238,45.933762370249404,1.3566162816618408
47,-0.0,10.27490683728824,8.68409945019197,17.190341074506424,0.5000993629581094
48,-0.0,20.549411708336322,11.717948563859869,26.611123101727024,10.907599099917784
49,0.0015252131943945813,13.719118636674366,11.38632377258855,34.64396837282486,7.502804722731121
50,0.00045450590663342894,23.310204716108927,7.663775425685165,31.17585590769354,3.4208712060652813
51,-0.0,18.43980953937704,8.526028534597298,10.238785993282512,17.198885515270604
52,-0.0,13.44498742784548,7.5663388826528,42.44017892920722,0.8110375331385375
53,0.004255550871931746,22.707060614182804,4.823069309336564,11.12340847263881,8.345808169727105
54,0.0026243278509152645,29.710703406905544,7.920344857256851,17.20531434273613,13.459840172601721
55,0.008424406223054959,10.767286213949362,1.0965214249342774,23.973499418884494,10.416390529757232
56,-0.0,10.394786454800187,2.231347730801845,21.355265471986513,6.298211290154504
57,0.003326141059233123,23.127038945566618,12.03103866189114,21.574614355528148,5.172346213280925
58,-0.0,12.797616837172532,3.4911920463285218,20.02389861703453,4.993221492139033
59,0.004906751902352013,11.027220897570542,3.0606782066800036,13.833341503328,6.340232345847854
