,MI,lower,spread
0,-0.0,18.964766776154917,2.7585582775993966
1,0.00038759639197039064,15.282623873127292,20.860987120951503
2,0.014583241788850287,10.882458372664052,18.477643114793445
3,0.005413330106565084,13.945794494003646,34.45254273222489
4,0.0034058491654374023,11.049928347691381,29.829037005257398
5,-0.0,43.73777628287541,2.9195540519849628
6,-0.0,10.304597022911546,10.29158202149472
7,0.0050643081688104274,18.586963375991665,23.414376376249525
8,0.007399202193758114,12.731664256302189,25.43275691654906
9,-0.0,17.599975514130925,10.95220684089731
10,0.009127726796238633,12.692957480880171,25.193040532178582
11,-0.0,10.624741398360332,18.289901625235174
12,0.001929558719083957,10.91400015756994,18.500621169931332
13,0.005360975936342882,28.151727906037056,19.854828470688656
14,0.0016962123787696015,10.515704336652746,39.14031746150925
15,0.011386834951565561,17.150099242616044,7.2999544609744005
16,-0.0,20.555268785063852,17.472428274876542
17,-0.0,12.42003362301535,3.4719135677695423
18,0.0017893038731049415,32.79114781407692,1.8691290934255989
19,0.00019122292671625019,19.71234736404735,29.904796988213075
20,-0.0,25.421545343576533,13.919288636747611
21,0.008700712723323178,33.966543300468715,10.883318139965406
22,0.0059153441966266485,47.13462338432441,2.365816443561295
23,-0.0,15.686476181393282,31.597878550896972
24,0.001276465479630673,22.400392343726672,26.985850586075784
25,0.0024245297906606567,18.991472852665908,30.43493138645813
26,-0.0,22.979741606971217,25.7570308747958
27,-0.0,11.45070105512367,29.648866803623847
28,0.0036972394632375227,13.202396556205436,17.510023309836203
29,0.004738182902297439,14.160580331470696,18.61752734745807
30,-0.0,28.189981777774396,19.798532047558016
31,-0.0,13.634503092022534,8.105923808436778
32,0.004627183044245697,21.299511564981145,25.131080386784774
33,-0.0,12.059792799948204,15.589384337087901
34,-0.0,18.279990292153165,4.584164495104832
35,-0.0,27.95887019252149,16.975397494996663
36,0.004397473950080055,23.197352571373,20.85352544726591
37,-0.0,31.817959110968282,13.643524207011776
38,-0.0,24.033784870587482,22.83748668765525
39,-0.0,10.98492913810345,37.6189419753795
40,-0.0,32.879062823801995,2.2690987857443146
41,0.004574426394867714,21.299650618185467,17.908913371843607
42,0.00470052100557794,14.62946352613053,15.169276364654278
43,-0.0,23.237947949960528,20.872424436467526
44,0.007934067533605926,14.71194050305594,34.506819611671816
45,-0.0,43.767676286874924,2.9813134691664533
46,-0.0,32.89470235836356,1.6113859248985474
47,-0.0,28.90092979979835,16.90774588146207
48,0.003095150136340763,12.760678794221851,25.38822131594514
49,0.00458176637700447,39.0023870619148,8.907000452706582
50,0.00525971859156904,14.5989759409626,15.16327505855578
51,-0.0,28.165698129059223,19.86987871505855
52,0.008615218140406,23.19037777223182,20.8415209404193
53,-0.0,17.174233150559168,7.364947466397456
54,0.0028530150401930854,10.880417114428242,18.476147902386447
55,0.002971342439265001,44.27809970526452,3.314501615451455
56,0.00907738527639701,27.660466333211943,8.189372852814047
57,0.0012407866404107182,26.544544375450844,21.781004222005652
58,0.008089102763586098,19.479586513762595,15.800405604542584
59,-0.0,31.823223980591976,5.5110460447469345
