,score,mu,sigma
0,0.09076900040827951,25.75426171188194,9.093345859007762
1,0.043310516435115964,14.67276103180723,5.184811313618295
2,0.06034650351734161,13.032788284019695,7.4790109446252835
3,0.04988886098588008,19.777529122123315,0.9909072056156628
4,0.045189005657354286,39.43861926440399,3.3456332880503954
5,0.030569620980762657,14.981746134121039,5.045489766245239
6,0.0035369960126843125,10.22086332039892,0.14529282420283818
7,0.07637481683619196,13.995291554602458,8.200194239603057
8,0.06159608203055367,30.744939944255467,4.0697633314687955
9,0.03681699669288818,16.30797858022611,4.199979245105052
10,0.10617140812970227,26.1183279761128,8.689204617685323
11,0.09942855817302654,26.631549425288625,8.54808481501085
12,0.09382695907474758,25.978031336349275,8.151471928231944
13,0.10001589191734528,26.43215502993909,9.03314155695817
14,0.09310716867384983,15.041641373892139,9.758215675647659
15,0.106135168850793,13.903409813312738,10.281895291845055
16,0.10179940203535764,14.32968680008021,10.98077706043959
17,0.09363001384256897,13.205484409489845,10.936323461591225
18,0.10767034049363033,15.852587533782172,11.501676744881182
19,0.11674196145827764,15.55305984372464,12.424097728062488
20,0.15854349295193693,16.400564749264852,12.766814111977645
21,0.11966495392916254,16.914157478811887,13.051798525717372
22,0.14107934323705695,16.419930179415076,12.465464722545478
23,0.12486508281422015,16.187892892951417,13.009643409840505
24,0.11075410324360391,16.536870381532612,12.75301103610154
25,0.12441991857394452,16.304009825213193,12.721822146637537
26,0.1347994325524997,16.385051101055776,12.837362616420485
27,0.13607620985550373,16.413795473103473,12.702269874127738
28,0.1277063617265819,16.33136642052329,12.418193581824374
29,0.14336065640850482,16.128215597306944,12.874767995616537
30,0.11769349924032202,16.04577686826735,12.941201949304782
31,0.12524341762484603,16.470904675492964,12.367116080845825
32,0.14214317358687634,16.084983683143406,12.76842376058522
33,0.11395024789668717,15.949967703024528,12.734119172150837
34,0.11414239479791366,16.1858118806809,12.811044989585552
35,0.13014740832993343,16.54590832851958,12.495621375285642
36,0.1282243371047338,16.696797810628006,12.382801059810665
37,0.13836267620348774,17.080546550278836,13.163867391054023
38,0.14718780716194146,16.977730622589636,13.248412597911463
39,0.1541320067969254,17.074744490985598,13.305334668275583
40,0.1448046772154692,17.001587776661715,13.371747739007118
41,0.12576245904850936,17.15457524624505,13.392328491216398
42,0.13269115619281813,16.83455439610121,13.330952989200131
43,0.12822479685152022,17.191140141087892,13.23815655253935
44,0.14000065394305938,16.859018875838647,13.533912398990749
45,0.13835965441196585,16.698246861616017,13.512379564491035
46,0.14108518929892355,16.926806238697676,12.390450747061742
47,0.12591370744318198,16.75511309709239,13.678128233833739
48,0.11472804758907706,16.88666811800019,12.23710942155486
49,0.14493183751999794,16.579584701781368,13.356331608051757
50,0.12680484501599754,16.630134344394897,13.21791210312974
51,0.12723454897183561,16.489146719159283,13.483442625867385
52,0.11661223379883623,16.90183575694929,12.542685736851821
53,0.14970264335466776,17.0952531257301,12.387542419932556
54,0.10940815308383467,17.190179718831686,12.280433386689998
55,0.12512802212668994,16.4249868582675,13.284199988255313
56,0.11727617130836698,17.10945646641708,12.498807366979293
57,0.15159702616347293,17.004041800126707,13.663242270472226
58,0.13437561004252174,17.001452109400553,13.792935311273848
59,0.1317210887521787,17.130307407501036,13.670305550544102
